row_type,run_id,dataset_tag,driver_id_hash,day_index,rule_index,rule_hash,rule_type,progress,debt,deadline,repair_windows,marginal_violation_cost,marginal_repair_value,actual_penalty,missed_repair_opportunities,longest_continuous_wait_minutes,wait_minutes,query_minutes_inside_rest_window,no_query_rest_block_used,redaction_status,attribution_method
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,9,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,10,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,11,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,12,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,0,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,13,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,14,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,10,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,15,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,16,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,17,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,18,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,19,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,20,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,21,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,22,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,0,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,23,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,24,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,10,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,25,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,26,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,27,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,28,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,0,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,29,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3c5844ed8465,30,,,daily_rest_observation,"{""wait_minutes"":323}",,day_end,redacted_daily_window,,,,,323,323,0,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,0,,,daily_rest_observation,"{""wait_minutes"":150}",,day_end,redacted_daily_window,,,,,150,150,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,1,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,10,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,2,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,3,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,4,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,0,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,5,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,6,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,7,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,8,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,9,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,0,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,10,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,11,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,0,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,12,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,13,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,14,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,15,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,10,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,16,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,17,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,18,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,19,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,20,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,21,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,22,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,23,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,24,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,0,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,25,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,26,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,10,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,27,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,28,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,29,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,3e0e35341231,30,,,daily_rest_observation,"{""wait_minutes"":180}",,day_end,redacted_daily_window,,,,,180,180,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,0,,,daily_rest_observation,"{""wait_minutes"":150}",,day_end,redacted_daily_window,,,,,150,150,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,1,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,10,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,2,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,3,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,4,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,5,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,6,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,7,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,8,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,9,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,10,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,11,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,12,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,0,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,13,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,14,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,10,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,15,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,16,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,17,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,18,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,19,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,20,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,21,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,22,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,0,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,23,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,24,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,10,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,25,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,26,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,27,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,28,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,0,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,29,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,983f9a2734ca,30,,,daily_rest_observation,"{""wait_minutes"":323}",,day_end,redacted_daily_window,,,,,323,323,0,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,0,,,daily_rest_observation,"{""wait_minutes"":150}",,day_end,redacted_daily_window,,,,,150,150,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,1,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,2,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,0,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,3,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,4,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,5,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,6,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,7,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,8,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,9,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,10,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,10,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,11,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,12,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,0,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,13,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,14,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,10,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,15,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,16,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,17,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,18,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,19,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,20,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,0,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,21,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,22,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,10,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,23,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,5,0,literal_banned_terms_redacted,action_trace_daily_rollup
daily_rest_matrix,runs/next_build/20260509/dynamic_query_reposition,20260509_reference,af4b17af9fc7,24,,,daily_rest_observation,"{""wait_minutes"":0}",,day_end,redacted_daily_window,,,,,0,0,10,0,literal_banned_terms_redacted,action_trace_daily_rollup
